U116455074000152123883555     82649000      V. SOARES SILVA & CIA LTDA-ME??????????
P216455074000152468           HELANQUINHA CINZA CLARO EXCIM                     KG    ATI0000000000002250
P216455074000152469           HELANQUINHA LARANJA CÍTRICO EXCIM                 KG    ATI0000000000002250
P216455074000152470           HELANQUINHA LILÁS EXCIM                           KG    ATI0000000000002250
P216455074000152471           HELANQUINHA MARFIM EXCIM                          KG    ATI0000000000002250
P216455074000152472           HELANQUINHA PRETO EXCIM                           KG    ATI0000000000002250
P216455074000152474           HELANQUINHA ROSA CHICLETE EXCIM                   KG    ATI0000000000002250
P216455074000152475           HELANQUINHA ROSA PINK EXCIM                       KG    ATI0000000000002250
P216455074000152476           HELANQUINHA VERDE BANDEIRA EXCIM                  KG    ATI0000000000002250
P216455074000152477           HELANQUINHA VERDE LIMÃO CÍTRICO EXCIM             KG    ATI0000000000002250
P216455074000152478           HELANQUINHA VERMELHO EXCIM                        KG    ATI0000000000002250
P216455074000152479           BENGALINE PRETO MN TEXTIL                         M     ATI0000000000001145
P216455074000152480           BENGALINE VERMELHO MN TEXTIL                      M     ATI0000000000001145
P216455074000152481           CETIM CHARMOUSE LISO BANDEIRA                     M     ATI0000000000000650
P216455074000152482           CETIM CHARMOUSE LISO AMARELO OURO MN TEXTIL       M     ATI0000000000000650
P216455074000152483           CETIM CHARMOUSE LISO NUDE MN TEXTIL               M     ATI0000000000000650
P216455074000152484           CETIM CHARMOUSE LISO VINHO MN TEXTIL              M     ATI0000000000000650
P216455074000152485           OXFORD AMARELO CANARIO                            M     ATI0000000000001176
P216455074000152486           OXFORD BRANCO MN TEXTIL                           M     ATI0000000000000690
P216455074000152487           OXFORD PINK MN TEXTIL                             M     ATI0000000000000690
P216455074000152488           OXFORD PRETO                                      M     ATI0000000000001176
P216455074000152489           GOLA 4 CORES AMARELO CANÁRIO C/ VERM / VERD / PRETKG    ATI0000000000005990
P216455074000152490           PUNHO AZUL BB GOLAPU                              KG    ATI0000000000005690
P216455074000152491           PP AZUL ROYAL                                     KG    ATI0000000000002470
P216455074000152492           PP AZUL TURQUESA LUPE MALHAS                      KG    ATI0000000000002470
P216455074000152493           PP LARANJA  LUPE MALHAS                           KG    ATI0000000000002470
P216455074000152494           PP PRETO LUPE                                     KG    ATI0000000000002470
P216455074000152495           PP ROSA CHICLETE LUPE MALHAS                      KG    ATI0000000000002470
P216455074000152496           PP VERDE BANDEIRA LUPE MALHAS                     KG    ATI0000000000002470
P216455074000152497           PP VERMELHO LUPE MALHAS                           KG    ATI0000000000002470
P216455074000152498           PV ESTAMPADO NCA                                  KG    ATI0000000000004190
P216455074000152499           PV ESTAMPADO ESPECIAL NCA                         KG    ATI0000000000004590
P216455074000152500           MICROFIBRA AMARELO BB NCA                         KG    ATI0000000000008490
P216455074000152501           MICROFIBRA AZUL MARINHO NCA                       KG    ATI0000000000008490
P216455074000152502           MICROFIBRA BASE NCA                               KG    ATI0000000000008490
P216455074000152503           MICROFIBRA BRANCO NCA                             KG    ATI0000000000008490
P216455074000152504           MICROFIBRA CHOCOLATE (BEGE)  NCA                  KG    ATI0000000000008490
P216455074000152505           MICROFIBRA VERDE FLORENCE NCA                     KG    ATI0000000000008490
P216455074000152506           MICROFIBRA ROSA CHÁ (ROSA BB) NCA                 KG    ATI0000000000008490
P216455074000152507           MICROFIBRA ROSA PINK NCA                          KG    ATI0000000000008490
P216455074000152508           MICROFIBRA VINHO NCA                              KG    ATI0000000000008490
P216455074000152509           MICROFIBRA VERMELHO NCA                           KG    ATI0000000000008490
P216455074000152510           HELANQUINHA VINHO ADAR                            KG    ATI0000000000002490
P216455074000152511           CETIM CHARMEUSE LISO BRANCO ADAR                  M     ATI0000000000000650
P216455074000152512           HELANQUINHA AMARELO CANARIO ADAR                  KG    ATI0000000000002490
P216455074000152513           HELANQUINHA AMARELO LIMÃO ADAR                    KG    ATI0000000000002490
P216455074000152514           HELANQUINHA AMARELO OURO ADAR                     KG    ATT1800000000002490
P216455074000152515           HELANQUINHA AZUL BB ADAR                          KG    ATI0000000000002490
P216455074000152516           HELANQUINHA AZUL CELESTE ADAR                     KG    ATI0000000000002490
P216455074000152517           HELANQUINHA AZUL ROYAL ADAR                       KG    ATI0000000000002490
P216455074000152518           HELANQUINHA AZUL TURQUESA ADAR                    KG    ATI0000000000002490
P216455074000152519           HELANQUINHA VERDE BANDEIRA ADAR                   KG    ATI0000000000002490
P216455074000152520           HELANQUINHA BEGE ADAR                             KG    ATI0000000000002490
P216455074000152521           HELANQUINHA BORDÔ ADAR                            KG    ATI0000000000002490
P216455074000152522           HELANQUINHA BRANCA ADAR                           KG    ATI0000000000002490
P216455074000152523           HELANQUINHA ROSA CHICLETE ADAR                    KG    ATI0000000000002490
P216455074000152524           HELANQUINHA CINZA CLARO ADAR                      KG    ATI0000000000002490
P216455074000152525           HELANQUINHA LARANJA ADAR                          KG    ATI0000000000002490
P216455074000152526           HELANQUINHA LARANJA FLUOR ADAR                    KG    ATI0000000000002490
P216455074000152527           HELANQUINHA LILÁS ADAR                            KG    ATI0000000000002490
P216455074000152528           HELANQUINHA LILÁS BB ADAR                         KG    ATI0000000000002490
P216455074000152529           HELANQUINHA MARFIM ADAR                           KG    ATI0000000000002490
P216455074000152530           HELANQUINHA AZUL MARINHO ADAR                     KG    ATI0000000000002490
P216455074000152531           HELANQUINHA MARRON ADAR                           KG    ATI0000000000002490
P216455074000152532           HELANQUINHA ROSA CITRICO - FLUOR ADAR             KG    ATI0000000000002490
P216455074000152533           HELANQUINHA PRETO ADAR                            KG    ATI0000000000002490
P216455074000152534           HELANQUINHA ROSA BB ADAR                          KG    ATI0000000000002490
P216455074000152535           HELANQUINHA ROSA PINK ADAR                        KG    ATI0000000000002490
P216455074000152536           HELANQUINHA ROXO ADAR                             KG    ATI0000000000002490
P216455074000152537           HELANQUINHA VERDE BB ADAR                         KG    ATI0000000000002490
P216455074000152538           HELANQUINHA VERDE CITRICO - FLUOR ADAR            KG    ATI0000000000002490
P216455074000152539           HELANQUINHA VERDE LIMÃO ADAR                      KG    ATI0000000000002490
P216455074000152540           HELANQUINHA VERMELHO ADAR                         KG    ATI0000000000002490
P216455074000152541           OXFORD AMARELO BB ADAR                            M     ATI0000000000000690
P216455074000152542           OXFORD AZUL BB ADAR                               M     ATI0000000000000690
P216455074000152543           OXFORD AZUL CELESTE ADAR                          M     ATI0000000000000690
P216455074000152544           OXFORD AZUL MARINHO ADAR                          M     ATI0000000000000690
P216455074000152545           OXFORD AZUL ROYAL ADAR                            M     ATI0000000000000690
P216455074000152546           OXFORD AZUL TURQUESA ADAR                         M     ATI0000000000000690
P216455074000152547           OXFORD BORDÔ ADAR                                 M     ATI0000000000000690
P216455074000152548           OXFORD CINZA CLARO ADAR                           M     ATI0000000000000690
P216455074000152549           OXFORD CINZA GRAFITE ADAR                         M     ATI0000000000000690
P216455074000152550           OXFORD LARANJA ADAR                               M     ATI0000000000000690
P216455074000152551           OXFORD LILÁS ADAR                                 M     ATI0000000000000690
P216455074000152552           OXFORD PRETO ADAR                                 M     ATI0000000000000690
P216455074000152553           OXFORD ROSA BB ADAR                               M     ATI0000000000000690
P216455074000152554           OXFORD VERDE BANDEIRA ADAR                        M     ATI0000000000000690
P216455074000152555           OXFORD VERDE BB ADAR                              M     ATI0000000000000690
P216455074000152556           OXFORD VERDE LIMÃO ADAR                           M     ATI0000000000000690
P216455074000152557           OXFORD VERDE MILITAR ADAR                         M     ATI0000000000000690
P216455074000152558           OXFORD VERDE MUSGO ADAR                           M     ATI0000000000000690
P216455074000152559           OXFORD VERMELHO ADAR                              M     ATI0000000000000690
P216455074000152560           MICRO PEACH PRINT ADAR                            M     ATI0000000000000950
P216455074000152561           TWO WAY AZUL CELESTE ADAR                         M     ATI0000000000001200
P216455074000152562           TWO WAY AZUL MARINHO ADAR                         M     ATI0000000000001200
P216455074000152563           TWO WAY AZUL ROYAL ADAR                           M     ATI0000000000001200
P216455074000152564           TWO WAY BORDO ADAR                                M     ATI0000000000001200
P216455074000152565           TWO WAY BRANCO ADAR                               M     ATI0000000000001200
P216455074000152566           TWO WAY VERDE MUSGO ADAR                          M     ATI0000000000001200
P216455074000152567           TWO WAY PRETO ADAR                                M     ATI0000000000001200
P216455074000152568           TWO WAY ROSA CHÁ ADAR                             M     ATI0000000000001200
P216455074000152569           TWO WAY VERDE BANDEIRA ADAR                       M     ATI0000000000001200
P216455074000152570           TWO WAY VERMELHO ADAR                             M     ATI0000000000001200
P216455074000152571           CODIGO DISPONIVEL                                 M     ATI0000000000001200
P216455074000152573           HELANQUINHA AZUL MARINHO ARTECA VITORIA           KG    ATI0000000000002490
P216455074000152574           HELANQUINHA  AZUL ROYAL ARTECA VITORIA            KG    ATI0000000000002490
P216455074000152575           HELANQUINHA BRANCO ARTECA VITORIA                 KG    ATI0000000000002490
P216455074000152576           HELANQUINHA PRETO ARTECA VITORIA                  KG    ATI0000000000002490
P216455074000152577           HELANQUINHA VERDE BANDEIRA ARTECA VITORIA         KG    ATI0000000000002490
P216455074000152578           HELANQUINHA VERDE LIMAO ARTECA VITORIA            KG    ATI0000000000002490
P216455074000152579           HELANQUINHA  VERMELHO ARTECA VITORIA              KG    ATI0000000000002490
P216455074000152580           GOLA 2 CORES AZUL ROYAL C/ BRANCO TRICOSTURA      KG    ATI0000000000006250
P216455074000152581           HELANQUINHA VINHO ARTECA VITORIA                  KG    ATI0000000000002490
P216455074000152582           TWO WAY AZUL ROYAL ARTECA VITORIA                 M     ATI0000000000001200
P216455074000152583           GOLA 2 CORES BRANCO C/ AZUL MARINHO TRICOSTURA    KG    ATI0000000000006250
P216455074000152584           TWO WAY VERDE BANDEIRA ARTECA VITORIA             M     ATI0000000000001200
P216455074000152585           GOLA 2 CORES BRANCO C/ PRETO                      KG    ATI0000000000006250
P216455074000152586           GOLA 2 CORES BRANCO C/ VERDE BANDEIRA TRICOSTURA  KG    ATI0000000000006250
P216455074000152587           GOLA 2 CORES PRETO C/ AMARELO TRICOSTURA          KG    ATI0000000000006250
P216455074000152588           CETIM ESTAMPADO GERALDO ARAÚJO                    M     ATI0000000000000400
P216455074000152589           GOLA 2 CORES PRETO C/ BRANCO TRICOSTURA           KG    ATI0000000000006250
P216455074000152590           GOLA ROSA BB TRICOSTURA                           KG    ATI0000000000006250
P216455074000152591           GOLA 2 CORES VERDE BANDEIRA C/ BRANCO TRICOSTURA  KG    ATI0000000000006250
P216455074000152592           BENGALINE JACQUARD CASSIA NAHAS                   M?????ATI0000000000002400
P216455074000152593           CETIM DULL OPACO C/ LYCRA CASSIA NAHAS            M     ATI0000000000001032
P216455074000152594           CREPE MARROQUINO MAKRO CENTRAL                    M     ATI0000000000000750
P216455074000152595           CETIM ZARA C/ LYCRA CASSIA NAHAS                  M     ATI0000000000001990
P216455074000152596           CREPE AZUL ROYAL CASSIA NAHAS                     M     ATI0000000000003000
P216455074000152597           CREPE BRANCO CASSIA NAHAS                         M     ATI0000000000002900
P216455074000152598           CREPE PRETO CASSIA NAHAS                          M     ATI0000000000003000
P216455074000152599           CREPE VERMELHO CASSIA NAHAS                       M     ATI0000000000003000
P216455074000152600           MOUSSELINE ESTAMPADO CASSIA NAHAS                 M     ATI0000000000000945
P216455074000152601           CREPE MARROCOS MAKRO CENTRAL                      M     ATI0000000000001760
P216455074000152602           TULE ITALIANO BORDADO CASSIA NAHAS                M     ATI0000000000009990
P216455074000152603           GRIPI DE ALGODÃO CASSIA NAHAS                     M     ATI0000000000009990
P216455074000152604           GRIPI TIFANI CASSIA NAHAS                         M     ATI0000000000008552
P216455074000152605           GRIPI HOLANDA CASSIA NAHAS                        M     ATI0000000000009352
P216455074000152606           POPELINE DE VISCOSE CASSIA NAHAS                  M     ATI0000000000001990
P216455074000152607           OXFORDINE SALMON MAKRO CENTRAL                    M     ATI0000000000000690
P216455074000152608           RENDA DUBLADA LISA CASSIA NAHAS                   M     ATI0000000000003432
P216455074000152609           SHANTUNG C/ LYCRA CASSIA NAHAS                    M     ATI0000000000002072
P216455074000152610           VISCOSE ESTAMPADA CASSIA NAHAS                    M     ATI0000000000001490
P216455074000152611           GOLA 2 CORES BRANCO C/ AZUL ROYAL TRISCOSTURA     KG    ATI0000000000006250
P216455074000152612           GOLA 2 CORES BRANCO C/ VERMELHO TRICOSTURA        KG    ATI0000000000006250
P216455074000152613           GOLA 2 CORES LARANJA C/ BRANCO TRICOSTURA         KG    ATI0000000000006250
P216455074000152614           GOLA 2 CORES AZUL MARINHO C/ BRANCO TRICOSTURA    KG    ATI0000000000006250
P216455074000152615           GOLA 4 CORES AMARELO VERMELHO VERDE PRETO TRICOSTUKG    ATI0000000000006250
P216455074000152616           TWO WAY PRETO MAKRO CENTRAL                       M     ATI0000000000001200
P216455074000152617           GOLA 4 CORES PRETO AMARELO VERDE VERMELHO TRICOSTUKG    ATI0000000000006250
P216455074000152618           GOLA 4 CORES VERMELHO AMARELO VERDE PRETO TRICOSTUKG    ATI0000000000006250
P216455074000152619           GOLA AZUL MARINHO TRICOSTURA                      KG    ATI0000000000006250
P216455074000152620           GOLA AZUL ROYAL TRICOSTURA                        KG    ATI0000000000006250
P216455074000152621           MALHA CREPONADA CANDY MAKRO CENTRAL               KG    ATI0000000000005990
P216455074000152622           GOLA BRANCA TRICOSTURA                            KG    ATI0000000000006250
P216455074000152623           GOLA CINZA TRICOSTURA                             KG    ATI0000000000006250
P216455074000152624           GOLA CINZA GRAFITE TRICOSTURA                     KG    ATI0000000000006250
P216455074000152625           GOLA LARANJA TRICOSTURA                           KG    ATI0000000000006250
P216455074000152626           NEW PREMIER BRANCO MAKRO CENTRAL                  KG    ATI0000000000004990
P216455074000152627           GOLA PRETA TRICOSTURA                             KG    ATI0000000000006250
P216455074000152628           GOLA ROSA PINK TRISCOSTURA                        KG    ATI0000000000006250
P216455074000152629           GOLA VERDE MUSGO TRICOSTURA                       KG    ATI0000000000006250
P216455074000152630           GOLA 2 CORES VERMELHO C/ BRANCO TRICOSTURA        KG    ATI0000000000006250
P216455074000152631           GOLA VERMELHA TRICOSTURA                          KG    ATI0000000000006250
P216455074000152632           PUNHO 2 CORES AZUL ROYAL C/ BRANCO TRICOSTURA     KG    ATI0000000000006250
P216455074000152633           PUNHO 2 CORES BRANCO C/ AZUL ROYAL TRICOSTURA     KG    ATI0000000000006250
P216455074000152634           PUNHO 2 CORES BRANCO C/ AZUL MARINHO TRICOSTURA   KG    ATI0000000000006250
P216455074000152635           PUNHO 2 CORES BRANCO C/ PRETO TRICOSTURA          KG    ATI0000000000006250
P216455074000152636           RENDA DUBLADA                                     M     ATI0000000000004290
P216455074000152637           PUNHO 2 CORES BRANCO C/ VERDE BRANDEIRA TRICOSTURAKG    ATI0000000000006250
P216455074000152638           SEDA IMPORTADA LYON MAKRO CENTRAL                 M     ATI0000000000000495
P216455074000152639           PUNHO 2 CORES BRANCO C/VERMELHO TRICOSTURA        KG    ATI0000000000006250
P216455074000152640           PUNHO 2 CORES CINZA GRAFITE C/ BRANCO TRICOSTURA  KG    ATI0000000000006250
P216455074000152641           PUNHO 2 CORES LARANJA C/ BRANCO                   KG    ATI0000000000006250
P216455074000152642           PUNHO 2 CORES AZUL MARINHO C/ BRANCO TRICOSTURA   KG    ATI0000000000006250
P216455074000152643           PUNHO 2 CORES PRETO C/ AMARELO TRICOSTURA         KG    ATI0000000000006250
P216455074000152644           PUNHO 2 CORES ROSA BB C/ BRANCO TRICOSTURA        KG    ATI0000000000006250
P216455074000152645           PUNHO 2 CORES VERDE BANDEIRA C/ BRANCO            KG    ATI0000000000006250
P216455074000152646           PUNHO 2 CORES VERMELHO C/ BRANCO TRICOSTURA       KG    ATI0000000000006250
P216455074000152647           PUNHO 4 CORES PRETO AMARELO VERDE VERMELHO TRICOSTKG    ATI0000000000006250
P216455074000152648           PUNHO 4 CORES AMARE/ VERM/ VERDE PRTO TRICOSTURA  KG    ATI0000000000006250
P216455074000152649           PUNHO 4 CORES VERMELHO AMARELO VERDE PRETO TRICOSTKG    ATI0000000000006250
P216455074000152650           PUNHO AZUL MARINHO TRICOSTURA                     KG    ATI0000000000006250
P216455074000152651           PUNHO AZUL ROYAL TRICOSTURA                       KG    ATI0000000000006250
P216455074000152652           PUNHO BRANCO TRICOSTURA                           KG    ATI0000000000006250
P216455074000152653           PUNHO CINZA TRICOSTURA                            KG    ATI0000000000006250
P216455074000152654           PUNHO CINZA GRAFITE TRICOSTURA                    KG    ATI0000000000006250
P216455074000152655           PUNHO LARANJA TRICOSTURA                          KG    ATI0000000000006250
P216455074000152656           PUNHO PRETO TRICOSTURA                            KG    ATI0000000000006250
P216455074000152657           PUNHO ROSA BB TRICOSTURA                          KG    ATI0000000000006250
P216455074000152658           PUNHO VERDE BRANDEIRA TRICOSTURA                  KG    ATI0000000000006250
P216455074000152659           PUNHO VERDE MUSGO TRICOSTURA                      KG    ATI0000000000006250
P216455074000152660           PUNHO VERMELHO  TRICOSTURA                        KG    ATI0000000000006250
P216455074000152661           TULE FLORENCA MAKRO CENTRAL                       M     ATI0000000000007590
P216455074000152662           TULE NOVA YORK MAKRO CENTRAL                      M     ATI0000000000009990
P216455074000152663           PUNHO 2 CORES PRETO C/ BRANCO TRICOSTURA          KG    ATI0000000000006250
P216455074000152664           GOLA 2 CORES LILÁS C/ BRANCO GOLAPU               KG    ATI0000000000005690
P216455074000152665           TULE VENEZA MAKRO CENTRAL                         M     ATI0000000000007790
P216455074000152666           GOLA 2 CORES ROXO C/ BRANCO GOLAPU                KG    ATI0000000000005690
P216455074000152667           GOLA 2 CORES ROSA BB C/ BRANCO GOLAPU             KG    ATI0000000000005690
P216455074000152668           GOLA 2 CORES CINZA GRAFITE C/ BRANCO GOLAPU       KG    ATI0000000000005690
P216455074000152669           GOLA 2 CORES CINZA GRAFITE C/ VERMELHO GOLAPU     KG    ATI0000000000005690
P216455074000152670           GOLA 2 CORES CINZA C/ BRANCO GOLAPU               KG    ATI0000000000005690
P216455074000152671           TULE VIENA MAKRO CENTRAL                          M     ATI0000000000009990
P216455074000152672           GOLA 2 CORES AZUL ROYAL C/ BRANCO GOLAPU          KG    ATI0000000000005690
P216455074000152673           GOLA 2 CORES AZUL BB C/ BRANCO GOLAPU             KG    ATI0000000000005690
P216455074000152675           GOLA 2 CORES LARANJA C/ BRANCO GOLAPU             KG    ATI0000000000005690
P216455074000152676           VISCOSE ESTAMPADO MAKRO CENTRAL                   M     ATI0000000000001790
P216455074000152677           GOLA 2 CORES AMARELO OURO C/ BRANCO GOLAPU        KG    ATI0000000000005690
P216455074000152679           GOLA 2 CORES BRANCO C/ AZUL MARINHO GOLAPU        KG    ATI0000000000005690
P216455074000152680           GOLA 2 CORES BRANCO C/ VERMELHO GOLAPU            KG    ATI0000000000005690
P216455074000152681           GOLA 2 CORES VERDE BANDEIRA C/ BRANCO GOLAPU      KG    ATI0000000000005690
P216455074000152682           GOLA 2 CORES VERDE LIMÃO C/ BRANCO GOLAPU         KG    ATI0000000000005690
P216455074000152683           GOLA 2 CORES VINHO C/ BRANCO GOLAPU               KG    ATI0000000000005690
P216455074000152684           GOLA LILÁS GOLAPU                                 KG    ATI0000000000005690
P216455074000152685           GOLA ROSA CHICLETE GOLAPU                         KG    ATI0000000000005690
P216455074000152686           GOLA ROSA BB GOLAPU                               KG    ATI0000000000005690
P216455074000152687           GOLA CINZA CLARO GOLAPU                           KG    ATI0000000000005690
P216455074000152688           GOLA AMARELO OURO GOLAPU                          KG    ATI0000000000005690
P216455074000152689           GOLA AZUL ROYAL GOLAPU                            KG    ATI0000000000005690
P216455074000152690           HELANQUINHA AZUL ROYAL EMATEX                     KG    ATI0000000000002490
P216455074000152691           GOLA AZUL TURQUESA GOLAPU                         KG    ATI0000000000005690
P216455074000152692           GOLA AZUL CELESTE GOLAPU                          KG    ATI0000000000005690
P216455074000152693           GOLA ROXO GOLAPU                                  KG    ATI0000000000005690
P216455074000152694           GOLA VERMELHA GOLAPU                              KG    ATI0000000000005690
P216455074000152695           GOLA LARANJA GOLAPU                               KG    ATI0000000000005690
P216455074000152696           GOLA AMARELO BB GOLAPU                            KG    ATI0000000000005690
P216455074000152697           GOLA BRANCA GOLAPU                                KG    ATI0000000000005690
P216455074000152698           GOLA VERDE BANDEIRA GOLAPU                        KG    ATI0000000000005690
P216455074000152699           GOLA VERDE LIMÃO GOLAPU                           KG    ATI0000000000005690
P216455074000152700           GOLA VINHO GOLAPU                                 KG    ATI0000000000005690
P216455074000152701           GOLA VERDE MUSGO GOLAPU                           KG    ATI0000000000005690
P216455074000152703           PUNHO 2 CORES BRANCO C/ AZUL MARINHO GOLAPU       KG    ATI0000000000005690
P216455074000152704           PUNHO 2 CORES AMARELO CANÁRIO C/ BRANCO GOLAPU    KG    ATI0000000000005690
P216455074000152705           PUNHO 2 CORES ROSA CHICLETE C/ BRANCO GOLAPU      KG    ATI0000000000005690
P216455074000152706           PUNHO 2 CORES VERDE BANDEIRA C/ BRANCO GOLAPU     KG    ATI0000000000005690
P216455074000152707           PUNHO 2 CORES ROXO C/ BRANCO GOLAPU               KG    ATI0000000000005690
P216455074000152708           PUNHO 2 CORES AZUL ROYAL C/ BRANCO GOLAPU         KG    ATI0000000000005690
P216455074000152709           PUNHO 2 CORES AZUL CELESTE C/ BRANCO GOLAPU       KG    ATI0000000000005690
P216455074000152710           PUNHO 2 CORES LARANJA C/ BRANCO GOLAPU            KG    ATI0000000000005690
P216455074000152711           PUNHO 2 CORES CINZA C/ BRANCO GOLAPU              KG    ATI0000000000005690
P216455074000152712           PUNHO 2 CORES AZUL TURQUESA C/ BRANCO GOLAPU      KG    ATI0000000000005690
P216455074000152713           PUNHO 2 CORES PRETO C/ BRANCO GOLAPU              KG    ATI0000000000005690
P216455074000152714           PUNHO 2 CORES AZUL MARINHO C/ BRANCO GOLAPU       KG    ATI0000000000005690
P216455074000152715           PUNHO PRETO GOLAPU                                KG    ATI0000000000005690
P216455074000152716           PUNHO VERDE BANDEIRA GOLAPU                       KG    ATI0000000000005690
P216455074000152717           PUNHO AMARELO CANÁRIO GOLAPU                      KG    ATI0000000000005690
P216455074000152718           PUNHO ROSA BB GOLAPU                              KG    ATI0000000000005690
P216455074000152719           PUNHO ROXO GOLAPU                                 KG    ATI0000000000005690
P216455074000152720           PUNHO AZUL MARINHO GOLAPU                         KG    ATI0000000000005690
P216455074000152722           PUNHO VERDE MUSGO GOLAPU                          KG    ATI0000000000005690
P216455074000152723           PUNHO VINHO GOLAPU                                KG    ATI0000000000005690
P216455074000152724           PUNHO AZUL CELESTE GOLAPU                         KG    ATI0000000000005690
P216455074000152725           PUNHO LARANJA GOLAPU                              KG    ATI0000000000005690
P216455074000152726           PUNHO CINZA GOLAPU                                KG    ATI0000000000005690
P216455074000152727           CREPE PRINT OSASUNA                               M     ATI0000000000001750
P216455074000152728           PUNHO AZUL ROYAL GOLAPU                           KG    ATI0000000000005690
P216455074000152730           ELASTICO Nº 07                                    UNI   ATI0000000000001230
P216455074000152731           ELÁSTICO Nº 08                                    UNI   ATI0000000000001230
P216455074000152732           ELÁSTICO Nº 12                                    UNI   ATI0000000000001450
P216455074000152733           ELÁSTICO Nº 15                                    UNI   ATI0000000000000400
P216455074000152734           ELÁSTICO Nº 20                                    UNI   ATI0000000000000580
P216455074000152735           ELÁSTICO Nº 25 ZANOTTI                            UNI   ATI0000000000000680
P216455074000152736           ELÁSTICO Nº 30 ZANOTTI                            UNI   ATI0000000000000830
P216455074000152737           ELÁSTICO Nº 35 ZANOTTI                            UNI   ATI0000000000000970
P216455074000152738           ELÁSTICO Nº 40 ZANOTTI                            UNI   ATI0000000000001170
P216455074000152739           ELÁSTICO Nº 45 ZANOTTI                            UNI   ATI0000000000001800
P216455074000152740           ELÁSTICO Nº 50 ZANOTTI                            UNI   ATI0000000000002050
P216455074000152741           PIQUET DE MALHA AZUL ROYAL ADAR                   KG    ATI0000000000005490
P2164550740001520             PIQUET DE MALHA BEGE ADAR                         KG    ATI0000000000005490
P216455074000152743           PIQUET DE MALHA BRANCO ADAR                       KG    ATI0000000000005490
P216455074000152744           PIQUET DE MALHA ESTAMPADO ADAR                    KG    ATI0000000000006360
P216455074000152745           PIQUET DE MALHA LARANJA ADAR                      KG    ATI0000000000005490
P216455074000152746           PIQUET DE MALHA PRETO ADAR                        KG    ATI0000000000005490
P216455074000152747           PIQUET DE MALHA ROSA PINK ADAR                    KG    ATI0000000000005490
P216455074000152748           PIQUET DE MALHA VERDE LIMÃO ADAR                  KG    ATI0000000000005490
P216455074000152749           PIQUET DE MALHA VERMELHO ADAR                     KG    ATI0000000000005490
P216455074000152750           CODIGO DISPONIVEL                                 KG    ATI0000000000001900
P216455074000152751           BANDAGEM LISTRADA AZUL ADAR                       KG    ATI0000000000005490
P216455074000152752           CODIGO DISPONIVEL                                 KG    ATI0000000000001900
P216455074000152753           CODIGO DISPONIVEL                                 KG    ATI0000000000001900
P216455074000152755           VISCOSE MARFIM BOLINHA AMERITEX                   M     ATI0000000000001495
P216455074000152756           VISCOSE YURIO PRETO ESTAMPA COROA AMERITEX        M     ATI0000000000001495
P216455074000152757           VISCOSE YURIO AZUL CELESTE ESTAMPA COROA AMERITEX M     ATI0000000000001495
P216455074000152758           VISCOSE YURIO PRETO ESTAMPA ELEFANTE AMERITEX     M     ATI0000000000001495
P216455074000152759           SUEDE MARROM CLARO AMERITEX                       M     ATI0000000000000950
P216455074000152760           SUEDE MARROM MÉDIO AMERITEX                       M     ATI0000000000000950
P216455074000152761           SUEDE MARROM ESCURO AMERITEX                      M     ATI0000000000000950
P216455074000152762           VISCOSE ACETINADA ROYAL MN TEXTIL                 KG    ATI0000000000000995
P216455074000152763           VISCOSE ACETINADA VERMELHO MN TEXTIL              KG    ATI0000000000000995
P216455074000152764           VISCOSE ACETINADA VERMELHO                        KG    ATI0000000000000995
P216455074000152765           VISCOSE ACETINADA PRETO MN TEXTIL                 KG    ATI0000000000000995
P216455074000152766           VISCOSE ACETINADA ROSA PINK MN TEXTIL             KG    ATI0000000000000995
P216455074000152767           VISCOSE ACETINADA BRANCO MN TEXTIL                KG    ATI0000000000000995
P216455074000152768           CETIM CHARMOUSE LISO VERDE BANDEIRA MN TEXTIL     M     ATI0000000000000650
P216455074000152769           CETIM CHARMOUSE LISO AMARELO OURO                 M     ATI0000000000000650
P216455074000152770           CETIM CHARMOUSE LISO VINHO                        KG    ATI0000000000000650
P216455074000152771           CETIM CHARMOUSE LISO NUDE                         KG    ATI0000000000000650
P216455074000152773           OXFORD PRETO MN TEXTIL                            M     ATI0000000000000690
P216455074000152774           OXFORD ROSA PINK                                  M     ATI0000000000001176
P216455074000152775           OXFORD AMARELO CANARIO MN TEXTIL                  M     ATI0000000000000690
P216455074000152776           SUEDE CAMURÇA MARROM                              M     ATI0000000000000950
P216455074000152777           SUEDE CAMURÇA MOSTARDA MN TEXTIL                  M     ATI0000000000000950
P216455074000152778           SUEDE CAMURÇA BEGE MN TEXTIL                      M     ATI0000000000000950
P216455074000152779           SUEDE CAMURÇA MARROM CHARUTO MN TEXTIL            M     ATI0000000000000950
P216455074000152780           SUEDE CAMURÇA PRETO MN TEXTIL                     M     ATI0000000000000950
P216455074000152783           PV VERDE MUSGO 4K                                 KG    ATI0000000000002900
P216455074000152784           RIBANA DE PP AMARELO CANÁRIO 4K                   KG    ATI0000000000003990
P216455074000152786           PV PRETO QUATRO K                                 KG    ATI0000000000002900
P216455074000152787           PV VERMELHO 4K                                    KG    ATI0000000000002900
P216455074000152788           PV AMARELO CANÁRIO 4K                             KG    ATI0000000000002900
P216455074000152789           PV AZUL MARINHO 4K                                KG    ATI0000000000002900
P216455074000152790           PV ROXO 4K                                        KG    ATI0000000000002900
